reference,topic,model,svris_status,svris_reference,field_title,field_authors,field_year,field_venue,field_id,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_doi,candidate_url,candidate_source,candidate_matches,candidate_contradictions,candidate_contains,candidate_absent,candidate_unconfirmed,cmp_title_citation,cmp_title_candidate,cmp_authors_citation,cmp_authors_candidate,cmp_year_citation,cmp_year_candidate,cmp_venue_citation,cmp_venue_candidate,cmp_id_citation,cmp_id_candidate,match_set_size,contained_set_size,total_candidates,sources_queried,processing_time_ms,svris_message,score,error_distance
"Johnson, R., & Williams, D. (2019). Racial disparities in health outcomes: A systematic review. *Journal of the American Medical Association*, 321(15), 1475–1484. https://doi.org/10.1001/jama.2019.0500",Health,qwen3_32b_think,unverified,,MATCH,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
World Health Organization. (2021). *Non-communicable diseases: Progress report 2021*. Geneva: World Health Organization.,Health,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633,0.367
"Miller, L., & Thompson, G. (2022). Mental health interventions in low-resource settings: A meta-analysis. *Journal of the American Academy of Child & Adolescent Psychiatry*, 61(4), 456–467. https://doi.org/10.1016/j.jaac.2021.12.001",Health,qwen3_32b_think,unverified,,CONTRADICTION,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Flaxman, S., Mishra, S., Gandy, A., et al. (2020). Estimating the effects of non-pharmaceutical interventions on COVID-19 in Europe. *Nature*, *584*(7820), 257–261. https://doi.org/10.1038/s41586-020-2405-7",Infectious disease,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Fridman, D., Hershberg, U., & Kishony, R. (2014). The challenges of antibiotic resistance. *The Lancet Infectious Diseases*, *14*(5), 435–443. https://doi.org/10.1016/S1473-3099(14)70691-6",Infectious disease,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Zhou, D., & Barouch, D. H. (2021). SARS-CoV-2 vaccines: Development, challenges, and opportunities. *Nature Immunology*, *22*(3), 297–306. https://doi.org/10.1038/s41590-021-00890-0",Infectious disease,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Garry, R. F., Garry, M. F., & Garry, P. F. (2019). Emerging and reemerging zoonotic diseases: The role of wildlife. *Science*, *363*(6433), eaav4698. https://doi.org/10.1126/science.aav4698",Infectious disease,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
Centers for Disease Control and Prevention. (2020). *Rapid antigen testing for SARS-CoV-2: Technical report*. U.S. Department of Health and Human Services.,Infectious disease,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,0.267
"Smith, J. M., & Anderson, R. M. (1988). The evolution of disease resistance. *Science*, *238*(4824), 193–197. https://doi.org/10.1126/science.3434859",Infectious disease,qwen3_32b_think,unverified,,CONTAINS,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.833
"Alizon, S., Hurford, A., Mideo, N., & Van Baalen, M. (2009). Parasite strategies of resource allocation to reproduction and virulence. *The American Naturalist*, *174*(5), 634–647. https://doi.org/10.1086/644394",Infectious disease,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,MATCH,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.867
"Johnson, P. C. D. (2018). *The evolution of host-parasite interactions in a changing climate: A case study of malaria in Africa* (Doctoral dissertation). Harvard University.",Infectious disease,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Kaur, R., & Singh, S. (2022). CRISPR-Cas systems in combating antibiotic-resistant pathogens. *PLOS Pathogens*, *18*(4), e1010456. https://doi.org/10.1371/journal.ppat.1010456",Infectious disease,qwen3_32b_think,unverified,,CONTRADICTION,UNCONFIRMED,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Lines, J. R., & Williams, G. T. (1992). Insecticide-treated bed nets for preventing malaria. *Cochrane Database of Systematic Reviews*(2). https://doi.org/10.1002/14651858.CD000363",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
World Health Organization. (2006). *Insecticide-treated mosquito nets for malaria prevention: Technical report*. World Health Organization.,Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Lindsay, S. W., et al. (2011). Insecticide-treated bed nets and curtains for preventing malaria. *The Lancet*, 376(9742), 1360–1375. https://doi.org/10.1016/S0140-6736(11)60810-8",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,MATCH,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Corbel, V., et al. (2007). Insecticide resistance in Anopheles gambiae: Data from the 2006–2007 ITN project in Benin. *PLoS ONE*, 2(12), e1293. https://doi.org/10.1371/journal.pone.0001293",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Okumu, F. O., & Killeen, G. F. (2014). Implications of mosquito behavioral adaptations for malaria control. *PLoS ONE*, 9(12), e113182. https://doi.org/10.1371/journal.pone.0113182",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Bhatt, S., et al. (2019). The global impact of insecticide-treated nets on child mortality and malaria burden. *Nature*, 570(7760), 127–134. https://doi.org/10.1038/s41586-020-2169-0",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Killeen, G. F., et al. (2015). Effectiveness of insecticide-treated nets in reducing malaria transmission in different ecological settings. *Malaria Journal*, 14(1), 1–12. https://doi.org/10.1186/s12936-015-0600-5",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Smith, H. A., et al. (2006). Cost-effectiveness of insecticide-treated bed nets for malaria prevention in sub-Saharan Africa. *The Lancet*, 367(9513), 1035–1040. https://doi.org/10.1016/S0140-6736(06)68427-8",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Steketee, R. W., et al. (2001). The impact of insecticide-treated nets on malaria transmission in Africa. *The Lancet*, 358(9289), 1171–1175. https://doi.org/10.1016/S0140-6736(01)06184-2",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Chanda, P., et al. (2013). Community use of insecticide-treated nets and its impact on malaria transmission in Zambia. *PLoS ONE*, 8(10), e77345. https://doi.org/10.1371/journal.pone.0077345",Insecticide-treated bed nets for malaria,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
World Health Organization. (2022). *World malaria report 2022*. World Health Organization.,Malaria prevention,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Bhatt, S., Gething, P. W., Brady, O. J., et al. (2015). The global distribution and burden of dengue. *Nature, 496*(7446), 504–507. https://doi.org/10.1038/nature12060",Malaria prevention,qwen3_32b_think,verified-with-error,,MATCH,MATCH,CONTRADICTION,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600,0.400
"Chen, R., Zhou, X., Cao, Z., et al. (2021). Insecticide-treated mosquito nets for preventing malaria. *Cochrane Database of Systematic Reviews*(10). https://doi.org/10.1002/14651858.CD000363.pub4",Malaria prevention,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Jacobson, M. Z., Delucchi, M. A., Bauer, Z. A., Bowers, J. M., Cameron, M. A., & et al. (2017). 100% clean and renewable wind, water, and sunlight all-sector energy roadmaps for 139 countries of the world. *Joule, 1*(1), 108–121. https://doi.org/10.1016/j.joule.2017.03.002",Energy,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.167
"Duflo, E. (2012). Girls’ schooling: A randomized evaluation of incentives in Malawi. *American Economic Journal: Applied Economics, 4*(4), 1–24. https://doi.org/10.1257/app.4.4.1",Girls education,qwen3_32b_think,unverified,,CONTRADICTION,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Bernanke, B. S. (1983). Nonmonetary effects of the monetary regime: An empirical assessment. *The American Economic Review, 73*(2), 254–258.",Economics,qwen3_32b_think,needs-human,,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667
"Darling-Hammond, L., Hyler, M. E., & Gardner, M. (2017). *Effective teacher practices: What matters for student achievement*. Learning Policy Institute.",Education,qwen3_32b_think,verified-with-error,,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667
"U.S. Department of Energy (DOE). (2019). *Hydrogen and fuel cell technologies office: Research, development, and demonstration roadmap*. U.S. Department of Energy. https://www.energy.gov/eere/fuelcells/hydrogen-and-fuel-cell-technologies-office-research-development-and-demonstration",Energy,qwen3_32b_think,needs-human,,CONTRADICTION,CONTAINS,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.800
International Energy Agency (IEA). (2022). *Energy crisis: Impacts and responses*. International Energy Agency. https://www.iea.org/reports/energy-crisis-impacts-and-responses,Energy,qwen3_32b_think,needs-human,,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667
UNESCO. (2014). *Global education monitoring report: Gender review*. UNESCO Publishing.,Girls education,qwen3_32b_think,needs-human,,CONTRADICTION,MATCH,MATCH,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.767
World Bank. (2018). *The economic returns to investing in girls’ education: A synthesis of the evidence*. World Bank Group.,Girls education,qwen3_32b_think,needs-human,,CONTRADICTION,MATCH,MATCH,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.767
Malala Fund. (2021). *The state of the world’s girls: Progress and challenges in education*. Malala Fund.,Girls education,qwen3_32b_think,needs-human,,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667
UNICEF. (2015). *Early marriage: A harmful traditional practice*. UNICEF Office of Research.,Girls education,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,CONTRADICTION,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667
"Institute of Medicine. (2015). *Improving the quality of health care for medical and surgical conditions*. Washington, DC: National Academies Press.",Health,qwen3_32b_think,needs-human,,CONTRADICTION,CONTAINS,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.800
World Health Organization. (2021). *Global antimicrobial resistance and use of antibiotics: Interim global summary report 2021*. World Health Organization.,Infectious disease,qwen3_32b_think,verified-with-error,,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667
"Little, J. W. (1993). Teachers’ professional development in a climate of educational change. *Educational Researcher, 22*(8), 5–12.",Education,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433,0.567
"Allister, I., & Studlar, D. (2020). The role of trust in democratic elections: Evidence from the 2016 U.S. presidential election. *Political Behavior, 42*(3), 789–812. https://doi.org/10.1007/s11109-018-09473-5",Democratic elections,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Dhorda, M., Nwakanma, D. C., Sumari, D., et al. (2010). Evidence of artemisinin-resistant malaria in the Greater Mekong Subregion. *New England Journal of Medicine, 362*(25), 2308–2315. https://doi.org/10.1056/NEJMoa1003797",Malaria prevention,qwen3_32b_think,verified-with-error,,CONTAINS,UNCONFIRMED,MATCH,UNCONFIRMED,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525,0.475
"Gething, P. W., Smith, D. L., Patil, A. P., et al. (2011). A new world malaria map: Plasmodium falciparum endemicity in 2010. *Malaria Journal, 10*(1), 378. https://doi.org/10.1186/1475-2875-10-378",Malaria prevention,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Killeen, G. F., Fillinger, U., Kiche, I., et al. (2009). Evidence of the superior efficacy of insecticide-treated bed nets over mosquito coils for malaria vector control in western Kenya. *Transactions of the Royal Society of Tropical Medicine and Hygiene, 103*(10), 1052–1059. https://doi.org/10.1016/j.trstmh.2009.06.004",Malaria prevention,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Lum, G., Mabunda, S., Mutekanga, K., et al. (2018). Efficacy of the RTS,S/AS01 malaria vaccine during a phase 3 trial in sub-Saharan Africa: A post-hoc analysis. *The Lancet, 392*(10160), 2015–2025. https://doi.org/10.1016/S0140-6736(18)31706-6",Malaria prevention,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"O’Meara, W. P., Breman, J. G., McElroy, S. K., et al. (2008). Malaria vaccines: The long road to success. *Nature Reviews Microbiology, 6*(11), 783–795. https://doi.org/10.1038/nrmicro1987",Malaria prevention,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Sachs, J. D., & Malaney, P. (2002). The economic and social burden of malaria. *Nature, 415*(6870), 680–685. https://doi.org/10.1038/415680a",Malaria prevention,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Aghion, B., & Morduch, J. (2005). *The economics of microfinance* (2nd ed.). MIT Press.",Microfinance loan repayment,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.167
"Karlan, D., & Zinman, J. (2009). Expanding credit access: Using randomization to evaluate the long-run effects of a microcredit program. *Quarterly Journal of Economics, 124*(4), 1433–1462. https://doi.org/10.1162/qjec.2 |||IP_ADDRESS||| 3",Microfinance loan repayment,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Arya, A., & Sunder, S. (2017). Microfinance loan repayment behavior: Evidence from Bangladesh. *Journal of Development Studies, 53*(1), 123–140. https://doi.org/10.1080/00220388.2016.11473921",Microfinance loan repayment,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Morduch, J. (1999). The microfinance promise. *World Bank Research Observer, 14*(2), 201–220. https://doi.org/10.1093/wbro/14.2.201",Microfinance loan repayment,qwen3_32b_think,verified-with-error,,MATCH,MATCH,MATCH,CONTRADICTION,CONTRADICTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.800
"Rosenberg, M. (2008). *Microfinance and poverty reduction: A review of the evidence*. World Bank Technical Paper No. 567. World Bank.",Microfinance loan repayment,qwen3_32b_think,needs-human,,CONTAINS,UNCONFIRMED,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367,0.633
"Pitt, M. M., & Khandker, S. H. (1998). Gender and poverty in Bangladesh: Impact of credit programs. *Policy Research Working Paper Series, World Bank*. https://doi.org/10.1596/1813-9450-1998",Microfinance loan repayment,qwen3_32b_think,needs-human,,CONTRADICTION,CONTAINS,CONTAINS,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,0.675
"Dupas, P., & Robinson, J. (2013). Female social networks and health behavior: Evidence from a field experiment in Kenya. *American Economic Journal: Applied Economics, 5*(4), 1–30. https://doi.org/10.1257/app.5.4.1",Microfinance loan repayment,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Fafchamps, M., & Lund, S. (2003). Risk sharing within groups: The anatomy of a microfinance program. *Journal of Human Resources, 38*(3), 697–738. https://doi.org/10.3368/jhr.xviii.3.697",Microfinance loan repayment,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Hulme, D., & Shepherd, A. (2003). *Microfinance and development: A critical review of the literature*. Overseas Development Institute.",Microfinance loan repayment,qwen3_32b_think,unverified,,CONTRADICTION,UNCONFIRMED,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Gagnon, L., & Doyon, M. (2018). Mini-grids for rural electrification in sub-Saharan Africa: A review of the literature. *Energy Policy, 115*, 444–455. https://doi.org/10.1016/j.enpol.2017.12.034",Mini-grid electrification,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Mnzava, A. P., Killeen, G. F., & Kariuki, S. K. (2019). Malaria prevention through indoor residual spraying: A review of current evidence. *Journal of Vector Borne Diseases, 56*(2), 101–110. https://doi.org/10.4103/jvbd.JVBD_10_19",Malaria prevention,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Kammen, D. M., & Schäfer, A. (2020). Decentralized energy systems for rural electrification: A case study of mini-grids in India. *Nature Energy, 5*(3), 189–198. https://doi.org/10.1038/s41560-020-0590-1",Mini-grid electrification,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Rao, N. D., & Garg, A. (2019). Hybrid mini-grids for rural electrification: A techno-economic analysis. *Applied Energy, 233*, 105–118. https://doi.org/10.1016/j.apenergy.2018.10.085",Mini-grid electrification,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,CONTAINS,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.975
"Bandyopadhyay, S. (2016). Mini-grid systems for rural electrification: A review of technologies, challenges, and opportunities. *Renewable and Sustainable Energy Reviews, 54*, 1348–1360. https://doi.org/10.1016/j.rser.2015.10.045",Mini-grid electrification,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,CONTAINS,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.975
"Nyang, D. N., & Kaldellis, J. K. (2021). Policy frameworks for mini-grid electrification in sub-Saharan Africa: A comparative analysis. *Energy for Sustainable Development, 58*, 1–12. https://doi.org/10.1016/j.esd.2020.12.003",Mini-grid electrification,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Garg, A., & Rao, N. D. (2015). Technical challenges in the design and operation of mini-grids for rural electrification. *Proceedings of the IEEE International Conference on Sustainable Energy Technologies (ICSET)*, 1–6. https://doi.org/10.1109/ICSET.2015.7385678",Mini-grid electrification,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Smith, J. (2019). Socio-economic impacts of mini-grid electrification in rural communities: A case study of Kenya. *University of Oxford, Department of Geography, Dissertation*.",Mini-grid electrification,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Dhar, S., & Singh, R. (2020). Financing models for mini-grid electrification in India: A policy perspective. *Energy Policy, 146*, 111832. https://doi.org/10.1016/j.enpol.2020.111832",Mini-grid electrification,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
International Renewable Energy Agency (IRENA). (2022). *Renewable mini-grids: A technical and economic review*. IRENA Technical Report. https://www.irena.org/publications/2022/May/Renewable-mini-grids,Mini-grid electrification,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,CONTAINS,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925,0.075
"Al-Rahmi, R. M., & Gani, S. A. (2010). Security challenges in mobile banking: A review. *Journal of Business Research, 63*(11), 1123–1130. https://doi.org/10.1016/j.jbusres.2010.04.001",Mobile banking,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Dwivedi, Y. K., Lal, B., & Williams, M. D. (2011). Factors influencing the adoption of mobile banking: An empirical study. *International Journal of Bank Marketing, 29*(4), 287–305. https://doi.org/10.1108/02652321111147456",Mobile banking,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Osei, A., & Dwivedi, Y. K. (2013). Understanding user behavior in mobile banking: A study of the technology acceptance model. *Computers in Human Behavior, 29*(6), 2345–2354. https://doi.org/10.1016/j.chb.2013.05.012",Mobile banking,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Adebayo, A. A., & Adeyemi, O. A. (2015). Mobile banking adoption in emerging economies: A case study of Nigeria. *Journal of Financial Services Marketing, 20*(2), 112–123. https://doi.org/10.1057/jfsm.2015.10",Mobile banking,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Zhang, Y., Li, X., & Wang, H. (2017). Blockchain technology for secure mobile banking transactions. *IEEE Transactions on Mobile Computing, 16*(8), 2145–2158. https://doi.org/10.1109/TMC.2017.2650987",Mobile banking,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Kumar, R., & Singh, P. (2018). Privacy concerns in mobile banking: A comparative analysis. *Information & Management, 55*(3), 456–467. https://doi.org/10.1016/j.im.2018.01.003",Mobile banking,qwen3_32b_think,needs-human,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.900
"Lee, J., & Kim, S. (2019). Trust and perceived risk in mobile banking: A cross-cultural study. *Journal of Strategic Information Systems, 28*(2), 101–115. https://doi.org/10.1016/j.jsis.2019.03.002",Mobile banking,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Patel, M., & Shah, R. (2020). User experience design in mobile banking applications: A systematic review. *International Journal of Human-Computer Interaction, 36*(9), 887–901. https://doi.org/10.1080/10447318.2020.1758912",Mobile banking,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
World Bank. (2021). *Mobile banking in sub-Saharan Africa: A technical report on financial inclusion*. World Bank Publications.,Mobile banking,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,UNCONFIRMED,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.967
"Smith, J. (2022). *The impact of mobile banking on financial literacy in the United States* (Doctoral dissertation). University of California, Los Angeles. https://doi.org/10.26451/ucal.2022.001",Mobile banking,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Waltz, K. N. (1979). *Theory of international politics*. Addison-Wesley.",Political Science,qwen3_32b_think,verified,,MATCH,CONTAINS,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867,0.133
